Sun, 2018-04-15 21:20:30	38.1°C	███
Sun, 2018-04-15 21:21:30	37.6°C	███
Sun, 2018-04-15 21:22:30	39.2°C	███
Sun, 2018-04-15 21:23:30	38.1°C	███
Sun, 2018-04-15 21:24:30	37.6°C	███
Sun, 2018-04-15 21:25:30	38.1°C	███
Sun, 2018-04-15 21:26:30	38.1°C	███
Sun, 2018-04-15 21:27:30	38.1°C	███
Sun, 2018-04-15 21:28:30	38.1°C	███
Sun, 2018-04-15 21:29:30	38.1°C	███
Sun, 2018-04-15 21:30:30	37.6°C	███
Sun, 2018-04-15 21:31:30	37.6°C	███
Sun, 2018-04-15 21:32:30	39.2°C	███
Sun, 2018-04-15 21:33:30	38.1°C	███
Sun, 2018-04-15 21:34:30	38.1°C	███
Sun, 2018-04-15 21:35:31	38.1°C	███
Sun, 2018-04-15 21:36:31	37.6°C	███
Sun, 2018-04-15 21:37:31	37.6°C	███
Sun, 2018-04-15 21:38:31	37.6°C	███
Sun, 2018-04-15 21:39:31	37.6°C	███
Sun, 2018-04-15 21:40:31	37.6°C	███
Sun, 2018-04-15 21:41:31	37.6°C	███
Sun, 2018-04-15 21:42:31	37.6°C	███
Sun, 2018-04-15 21:43:31	37.6°C	███
Sun, 2018-04-15 21:44:31	37.6°C	███
Sun, 2018-04-15 21:45:31	37.6°C	███
Sun, 2018-04-15 21:46:31	37.6°C	███
Sun, 2018-04-15 21:47:31	37.6°C	███
Sun, 2018-04-15 21:48:31	38.1°C	███
Sun, 2018-04-15 21:49:31	38.1°C	███
Sun, 2018-04-15 21:50:31	38.1°C	███
Sun, 2018-04-15 21:51:31	37.6°C	███
Sun, 2018-04-15 21:52:32	37.6°C	███
Sun, 2018-04-15 21:53:32	38.1°C	███
Sun, 2018-04-15 21:54:32	39.7°C	███
Sun, 2018-04-15 21:55:32	37.6°C	███
Sun, 2018-04-15 21:56:32	38.1°C	███
Sun, 2018-04-15 21:57:32	38.6°C	███
Sun, 2018-04-15 21:58:32	38.6°C	███
Sun, 2018-04-15 21:59:32	39.2°C	███
Sun, 2018-04-15 22:00:32	37.6°C	███
Sun, 2018-04-15 22:01:32	38.6°C	███
Sun, 2018-04-15 22:02:32	38.1°C	███
Sun, 2018-04-15 22:03:32	38.1°C	███
Sun, 2018-04-15 22:04:32	38.6°C	███
Sun, 2018-04-15 22:05:32	37.6°C	███
Sun, 2018-04-15 22:06:32	38.6°C	███
Sun, 2018-04-15 22:07:32	37.6°C	███
Sun, 2018-04-15 22:08:33	37.6°C	███
Sun, 2018-04-15 22:09:33	38.1°C	███
Sun, 2018-04-15 22:10:33	37.6°C	███
